x1,x2,labels
-0.4136612073726901,-0.016595434548489066,1
-0.9101614317908713,-0.0024323677869529277,0
0.8656327391367817,-0.5353168348813216,0
0.4147972037558035,-0.393673100318807,1
0.3613841400684628,-0.34395542574370785,1
-0.4507539909887899,-0.22836187175753953,1
-0.521372909371644,-0.16336686324990723,1
-0.8500516769630251,-0.6205084026491549,0
1.0251784722383148,0.1698134596987492,0
0.4298941757834104,-0.3764101429590095,1
0.3871832750362315,-0.2558430210863408,1
0.8767552500156632,-0.5319774946316853,0
0.5586915567778498,0.13454294571776987,1
1.0290070903020558,-0.17883931691678018,0
1.0022351612107436,-0.0006803766510480279,0
-0.24788637935603738,0.387432025040704,1
0.9324734534254666,-0.24112745654597165,0
-0.5351269665964346,-0.07867888459841876,1
0.22913748569620632,-0.5051182109152528,1
-0.2151424437348046,0.948554946715737,0
0.4700766694244046,-0.20173858974124215,1
0.2630805997961077,-0.4333150056496792,1
0.40414192014339045,-0.8979929678191502,1
-0.4079886581967283,0.9100612617962238,0
-0.9561121549726508,-0.31453873985486974,0
-0.12302564954870855,-0.399189110286267,1
0.403083011203199,0.3336465402135719,1
-0.29674775201055414,-0.189740675386472,1
-0.607780566160411,-0.11173668198434532,1
0.10194027108622046,-0.5572858555996948,1
-0.3736632837575105,1.0049596895819526,0
0.7405583961946425,-0.7535324562516061,0
0.8985763381639914,-0.40879131457143536,0
0.6157465333148304,-0.7765919192915332,1
0.12551057245198352,1.0082973287737724,0
0.050134643300398116,-1.0042775560053796,0
-0.47480624873203736,0.1406403701903333,1
0.1955304932686486,-0.9857905184903384,0
0.6137735719471692,0.753889815604322,0
0.329984824319458,-0.9826103245232343,0
0.49477604606465514,-0.13617861515675755,1
-0.2014101730386521,-0.48802200106409377,1
-0.5936613386148336,-0.7971596705842953,0
-0.040293754095397934,0.982822808420657,0
-0.2593950338435414,-0.4659530663896369,1
0.13056159673819542,0.5135453530900633,0
-0.9998537766130946,0.303287990918085,0
0.12283520380409943,0.435969819640515,1
-0.5975732853805862,-0.7544206762447595,0
0.5232922009845135,0.044223611639134824,1
0.34226542040529684,0.32283815387556536,1
0.949737572669298,0.044669364544395046,0
-0.8720121051982916,-0.6605551584371754,0
-0.9603148068505505,-0.37590785075477223,0
-0.4526022744979735,0.009036229236010718,1
0.8052458308406567,0.6279246367848967,0
-0.7573468125826673,0.6917729306525244,0
-0.03032027531078177,0.4864583901101107,1
0.9339635951023001,0.34814850268955627,0
0.44456959787547506,0.09021029859607763,1
0.3017178702862614,-1.0141662437006993,0
-1.0181479466758476,0.037154314602478075,0
-0.6954703575794283,0.6489968372531705,0
-0.8324985392146625,-0.5158343208275533,0
0.3026702957653888,-0.3180774345948675,1
-0.19188134103332838,0.36907238967984796,1
0.07156064272557155,-1.0597301296853736,0
0.10857942635672005,-0.4006948421534451,1
-0.07843338706257512,-0.9448359078826739,1
0.19531672299476366,0.43571245121230107,1
0.8790679082998856,0.5900863993807323,0
0.03633804836001264,-0.4839383404883894,1
0.9798686044572599,-0.3394063060709909,0
0.46296689300343735,0.14533855738539725,1
0.25759294158177415,0.9528954129124886,0
0.03560821686928455,0.45624991325430125,1
-0.4580113247976006,0.7510353648691125,0
-0.33161696350270387,-0.97291513140919,0
-0.6724947701247604,0.6502302106404528,0
-0.31667271326806745,-1.0318241760460833,0
-0.19318408566563686,0.9277849328207106,0
0.966346512086449,-0.26035524572694835,0
0.8360841191313354,0.5638479122158236,0
-0.8165956984997444,-0.6578855310654276,0
0.26105179924352884,-0.9183396186390724,0
0.030208544929381395,-0.43170008643438335,1
-0.25922799522262796,-0.4210839726366567,1
-0.3855963747401208,-0.8723350052701159,0
-0.4928918927024408,0.05044473467780845,1
-0.8779988908045149,0.4436594847860195,0
-0.4825290542939312,0.08338310852157431,1
0.480268536554837,-0.07989892842322104,0
-1.000202316393699,0.3419083554712603,0
-0.9280136015941334,0.27298156460397455,0
-0.1945530430725758,0.39881979818157887,1
0.42101768023756275,0.2515457744361035,0
1.064019633347016,-0.07864729972715873,0
0.5955472277145204,0.8323546382316347,0
0.42973138737346767,0.20828681954627787,1
-1.020564913036607,0.17565119379776561,0
0.4606998151217321,0.050669769237327404,1
-0.5125207798990777,0.07512515526901709,1
0.02284713228071485,0.47095146280319655,1
-0.2693701468390235,-0.44493665074325994,1
-0.5124167703011657,-0.024192064901053342,1
0.4042593736400472,0.9199209372164474,0
-0.43930976031843866,0.983971817434788,0
-0.4001446206458912,0.36814180750085185,1
-0.3899177312922435,-0.1603805772029857,1
-0.42554237169262216,0.1405308626794858,1
0.18415383481409614,0.48337909065536183,1
0.3690425777630315,-0.3246754111505624,1
0.45129421829296823,0.21673300025874886,1
0.7001975527675084,-0.6837217993323917,0
0.1808654097205176,0.9020433640695944,0
0.4931256255947981,-0.04500924114896991,1
0.2323821561792442,-0.4448304711768763,1
0.8759560713174561,0.5136615319376986,0
0.02415240428889186,0.4409491109813653,1
0.13704204722243152,-0.4582530518862392,1
-0.4951301600236244,0.8182344087784564,0
0.5274893000705291,-0.030051065535515696,1
0.09768920690356142,0.980184882366289,0
-0.45798468086207994,-0.14317550852961172,1
-0.5713027222842756,-0.9085704755488834,0
0.1864288478382679,0.38918440165161206,1
0.40848032466022194,0.3617459757386534,1
0.30722241521458815,0.39614320299320016,1
-0.17902075057050496,0.4906395703281925,1
-0.4635995096417168,-0.895043334611669,0
-0.5498082330375533,-0.8686662168466942,0
0.32180283878468074,0.31858640133831034,0
0.07728083849323124,0.4919975162330069,1
0.5706693053105272,0.7996227833206411,0
-0.07447998355414283,0.4545650040550283,1
-0.09224232735073822,0.4946224842347684,1
-0.42336197168095746,0.35234281975408194,1
0.38653797352498265,-0.3287101422560169,1
0.5799361543856205,0.8957107111810513,0
-0.6272547941807974,0.7971591075714488,0
0.8930473929428373,0.43218821648994776,0
-0.8864168973979161,0.5113092366473571,0
0.47841103465511936,0.006478643177113597,1
-0.28327932924669985,0.41432638186378473,1
-0.109109159669518,0.38624654747574244,1
0.8386674281428376,0.6157471228979603,0
-0.6701524984173156,-0.7330304921769538,0
-0.08492264372595053,-0.5019754121692833,1
-0.3805780401593095,-0.3004720632564255,1
-0.965425482381448,0.12675530132553228,0
-0.5049127379277152,0.22194363762167116,1
0.4366179815798939,0.3189768457638985,1
-0.9993361920536434,-0.10343499549194653,0
0.1594558922539397,0.4495415462434793,1
0.6272435508123531,-0.7576105505601507,0
0.9149547409922101,-0.5572540778835251,0
-0.36834201099299413,-0.39213130666101687,1
-0.12861127854974788,-0.46248301622596755,1
0.4905543535142295,-0.0710864310826046,1
0.513526353993385,-0.8726679581152715,0
-0.3219751267843566,-0.9281665957369937,0
-0.205356122942753,-0.9764299576671727,0
1.0091784811279418,-0.1617344882604482,0
-0.5320841322518185,-0.7172251720527483,0
-0.31765187255782146,-0.8348757516081997,0
0.616905663514917,0.7696275256066611,0
0.5228352648434907,0.07639612515065881,0
-0.4496714426891724,-0.8062778804867616,0
0.9039898744935267,0.39039524900135514,0
-0.33600519661673944,0.43134692034623623,1
0.24611258366681088,-0.4723804513421176,1
0.23768899472810204,-0.3360869625615391,1
0.16516186009168785,0.3741799800647147,0
0.9497073029854958,-0.22387274687755931,0
-0.18832887753986363,0.3389182042648988,1
-0.133923941021175,0.9681715346217827,0
-0.4992642009272046,-0.12565384909343746,1
0.16758238831647376,-0.9870687366566283,0
0.05293539825864464,-0.4432428177290413,1
-0.37475593909313,0.22308827392304031,1
0.03732685894299144,-0.9532195652167167,0
-0.5258991995093385,-0.08303853282620627,1
-0.38016912330648034,-0.2982176624427147,1
-0.3754228073991712,-0.23899898159587063,1
0.18099867073047443,0.46192983516288244,1
-0.09655037081670464,0.9234660220178732,0
-0.7792424927770835,-0.5699160151236996,0
0.4434133817734686,-0.0010727526663750972,1
-0.8617420033510013,0.6755967853187809,0
0.6951394145664658,0.8056459951144149,0
0.10645333209815645,0.9331725789504013,0
0.21724096158064798,0.4783042808974422,1
-0.8976074020080981,-0.37973738155364817,0
0.3928494929290305,-0.30380223923830946,1
-0.15091568945917466,-0.4029880496484016,1
0.03427411502078723,0.9765911216069517,0
0.3763224537813034,0.38674627969356523,1
-0.1091207787416479,-0.4845183531492342,1
0.9086682396146504,0.23601620384447583,0
0.22188398806752185,-0.5042912335294528,1
-0.20337678607798523,0.4782867860990216,1
0.7354981927990585,0.6929491616689957,0
-0.5066507864679201,-0.8478329110874164,0
-0.25191823647469747,0.41799470841229197,1
-0.3187203759785632,-0.9942316194665594,0
-0.36008799089112997,0.19593400139720185,1
0.6303009568160004,-0.7339625056089066,0
-0.09299149807353932,0.4281358327076626,1
0.9399580200614073,0.06960331935581349,0
-0.33060855254261484,0.22566702044787113,1
0.2447717364043036,-0.28694360599125646,1
0.47966527873446957,-0.012662734524578834,1
0.4495463644648426,-0.9154408773793595,0
0.6437452306131495,-0.9030639206660395,1
-0.9499055313579794,-0.21114556057133232,0
0.5488130451203969,-0.8480038983119249,0
0.24316682566104403,-0.4930942878448841,1
-0.9126044520407203,0.4185738274269741,0
0.5614823300481823,0.0087360819284351,1
0.20405548860007597,0.4687259772996688,1
-0.952873168401792,-0.1169295649509089,0
0.7002655033769067,0.7175331519040454,0
0.49485295895040826,-0.8865504752356599,0
0.11800852576417746,0.3827562078939416,1
0.5346124034587822,-0.09451318245584353,1
0.9243564583796557,-0.2316537954087746,0
-0.6672420341515989,0.653248032428128,0
0.9030953547773635,-0.5813326826734863,0
-0.2229152579431338,0.9647928010526692,0
-0.9790304678157336,-0.3063258927376726,0
0.3330169365729839,-0.9338360054447489,0
-0.9235887843535506,0.4442158888504744,0
-0.9066752779634764,0.6310843750561912,0
1.0164845583518858,0.27125244531066917,0
0.4799530205427461,-0.11303089881701553,1
-0.4002176594307675,0.37249816704909355,1
-0.5028553556103977,-0.12775664064516085,1
-0.37574320974714154,-0.3718365952866403,1
0.4876669970524078,0.8468132297452462,0
-1.0603428631437521,0.254858073894591,0
-1.0332837268498443,-0.21009312380574105,1
0.23852313149329965,0.47270503279566295,1
0.45084793739208695,0.2292992347139133,1
0.43419014169366676,-0.17669811127821405,1
-0.41783871163510206,0.9104775799762007,0
0.4501532225971546,-0.001975482974077023,1
0.7189529718727612,-0.6615574376017399,0
0.14469657527952526,-0.5139739558243968,1
0.13649310001721565,0.5199491670462519,1
0.362534870182007,0.9326112112821671,0
0.3685381786905526,-0.30178066563290634,1
-0.5325639606585265,0.8294785018641961,0
-0.7497180979383893,0.5436345083727624,0
0.42560200894276823,0.19331245560352722,1
-0.6148295618922903,0.6704329280131496,0
0.4419306742071203,0.24611640092890072,1
-0.5612791430583293,0.8008681457112646,0
-0.5058375233548934,0.023085809428520104,1
0.0745437632275546,-0.5043139520570714,1
0.17167752179859994,0.5054702225404824,1
-0.3360654530184191,-0.895457193385604,0
0.46690690974511023,0.21140180535085037,1
0.6177848955501242,-0.7800723591976612,0
-0.11157098916785418,0.5164542433903156,1
-0.8689965328128134,0.5199678258060962,0
-0.3579927652048253,0.9516937739629187,0
0.05980122776862043,-0.9939177679689967,0
-0.5016083501893576,0.22007587661432917,1
-0.2418053194209384,-0.3904021337492254,1
0.6762378842053495,0.6890339477639965,0
0.8101758716586689,-0.7266346204815388,1
-1.0304468839707646,0.1673767105384118,0
-0.9263887172228213,0.5636321413841032,0
-0.2160403582960742,-0.42257605949723975,1
-0.3669145930888048,-0.3950995332509139,1
0.3183601686576003,0.326924145360083,1
-0.9932536875031758,-0.02074918615969122,0
-0.9130201307676574,-0.31711003739091526,0
0.23599961765639918,0.897030990431533,0
-0.907644265552415,-0.5382575392048503,0
-0.4059003241784779,-0.40974954302933864,1
-0.40559462458655027,-0.16202970495337504,1
-0.8673775755248581,-0.4046903488420743,0
-0.11708456453966688,0.4156691171285877,1
0.41811628425794467,0.13525871806057516,1
0.43330253690582343,0.24619758993781893,1
0.9919377273178619,-0.09584190685139422,0
0.42956880272681164,-0.09416449525106488,1
0.3723664738008571,0.9002129485444333,0
-0.10980344102067324,-0.4166936068032673,1
-1.0131998354255871,-0.15556667542124278,0
-0.5301330961257174,0.9333093703531111,0
-0.26461965449053265,-0.4614357096061179,1
-0.20369128141287568,0.385831435743074,1
-1.0088489416970055,-0.27440565587364574,0
-0.4411446278669238,0.23705611749308403,1
-0.2263867905724135,0.43256082974294036,1
-0.018071101705572273,0.4888724979650115,1
-0.12655647730159403,-1.0241460680757069,0
-0.5567456008901112,-0.8284259064655298,0
-0.46679827427341947,-0.2501079851303794,1
0.32763043614560877,0.967629746788998,0
0.47918678256576797,0.026934112572963256,1
-0.5052861338246782,0.17721431843051308,1
0.36459434691418413,0.3573193051111224,1
-0.6279946178012692,0.022438735040490834,1
0.9318343114554923,-0.3210664449873077,0
0.8925158716636297,0.17674457373096963,0
0.9766724855385261,-0.13522931008750858,0
-0.4195291945856001,-0.20331933771985153,1
0.8393297626871603,0.5924733170795303,0
-0.6199835106267465,-0.7787772194062265,0
-0.28124024851103274,0.46045878560340936,1
-0.1904406284603145,-0.2826774014749241,1
1.0297583437734001,-0.12454758989129647,0
-0.016387504993464024,-0.4921308073140194,1
0.3223355105059986,0.41310707488382364,1
0.3423945289008251,-0.3238320834653003,1
0.2160732981821777,-0.41640769875176126,1
0.5351313768517388,-0.1585702996213833,1
-0.3331031955389643,0.4276619159111768,1
0.22568516576712744,-0.9993301397439559,0
-0.32063374578198656,0.386568720250862,1
-0.442417413207059,-0.15090745467312847,1
0.012511689360062295,-0.9600992363091387,0
0.4511577243803862,-0.11475588653587504,1
0.6580451950402096,0.7400575521166177,0
0.36769159726190154,0.9409651438799886,0
0.28156258638579523,-0.3942834295508821,1
-0.4544742631672164,0.23173553340521483,1
-0.3784268474022433,-0.1732328973788562,1
0.20611169005029994,0.5403745404028004,1
0.2268989678017504,-0.4141697392079387,1
-0.015653081039536262,0.988935134830284,0
-0.46282930690844143,0.1429396779252916,1
0.2634503349858718,-1.0013381455328274,0
-0.45443059326044744,0.05599418617017309,1
0.5391975041772525,0.2874254357820817,1
0.31080376706991697,1.044567613108905,0
-0.06283489693817809,-0.9140166765048389,0
0.06175023212413019,0.40341993303760787,1
0.7876812857613587,0.656606126409984,0
0.2126963700024523,0.4191857700330667,1
-0.18644440946863428,-0.4813764950910739,1
-0.20137314027014216,-0.9351961717907573,0
-0.4982377213646168,0.1548246461187651,1
-0.21166718259042683,0.4592899916089896,1
-0.7486415658760799,-0.7502795045777549,0
1.0255154778831714,0.09048946082119226,0
-0.8477628352514561,0.5105294284740576,0
-0.8969971061914359,-0.5348997534929715,0
-0.6757989447375689,-0.7175643160294947,0
-0.3558251620195074,-0.32941958855342623,1
-0.3126286174448663,-0.8817680562701675,0
-0.5006806437644187,-0.30668081465965513,1
-0.5230230605868963,-0.14520522692531473,1
0.38458351406645935,-0.16527700187512995,1
-0.2899064322727979,-0.9119386661075919,0
0.5081591680244638,-0.15800200476314347,1
-1.020983285445461,0.11252336089948317,0
-0.9780640528810689,0.16517767924579718,0
-1.0107862466120658,-0.05222627355789539,0
0.06479459150000294,-0.41991372459660126,1
-0.5360222407530892,0.27382516394375,1
0.23821322432187725,1.0523210780407135,0
0.653899817224999,-0.8015556157606722,0
0.791771292574615,0.7538941916433223,0
-0.7061657469346958,-0.7266267573156572,0
0.21778497680114076,0.3911773635266199,1
-0.1160256673715109,-0.4081047168676094,1
-0.9997378604755729,0.1792285606921023,0
0.16692298722791804,-0.982096217000715,0
0.04259684630654274,1.0401772671500693,0
-0.10826316633091992,0.4864998146937929,1
0.8876104045602017,-0.5177247484479112,0
0.5241574473899501,-0.27607160916904144,1
-0.4524677932530725,-0.38926181766225304,1
0.83134479459195,0.40352779604841454,0
0.29309702240612867,-0.36868306780063853,1
-0.6648028725179282,0.803366189049093,0
0.23028016308321805,-1.0560576319743478,0
-0.5280038601053814,0.7266457322410818,0
-0.34187890912897134,0.5195646775357421,1
-0.08031659296760037,-1.0164441029213207,0
0.4785911727595207,-0.17107878759211492,1
0.14040089694508545,0.5205814027744654,1
-0.8613139938937784,0.3984150062574944,0
-0.8848753710796263,-0.4934803002711874,0
0.48543197336199095,-0.8270222588066444,0
-0.8933174329853344,0.11948583027017023,0
0.08396973317529492,-0.615854941053424,1
0.9931301134804894,0.03664989493567258,0
-0.5955737588692581,0.7328438824876417,1
-0.3768430261121888,-0.37606853539245483,1
-0.04449316082522352,0.8921441775960128,1
0.4944953879249916,0.988964284251712,0
0.30976481720640875,0.25001232630745945,1
0.407218410295982,-0.3319732694012512,1
0.5027023282821682,0.10963425257519967,1
-0.5903353654119851,0.8248035095566235,0
-0.15958436228262862,-1.0537194091321243,0
-0.12079307171773097,-0.4734528503721915,1
0.503273770841312,-0.2141469543724224,1
-0.0698210662383062,-1.0032629511185105,0
-0.3798473366224635,0.9316265727048888,0
0.9623910777600344,-0.12012825312968134,0
-0.4444543878629154,0.3656897339409189,1
0.47910824023298076,0.30042198733012876,1
0.9241390428767218,0.2899909471313145,0
0.9520122631563745,0.2677749854329082,0
-0.2259279120017999,-0.4840007566000425,1
-0.9169950343034445,-0.2210603230941412,0
0.4153104156482624,1.0133317613048696,0
-0.01824279410257204,0.5863882757483818,1
-0.48637902794763826,0.10324039983078909,1
1.0259387754795095,-0.20243086980064118,0
-0.11032428476760817,-0.453644193799595,1
-0.7885872773992191,0.5954530596424414,0
-0.3917461294144833,-0.4243318282491147,1
0.28942423043564075,0.47367569950121147,1
